산업,연령,성별,시도,규모,P_F
기타의사업,20~29세,여자,강원,5인 미만,0.0003583937637310423
기타의사업,20~29세,여자,경기,"1,000인 이상",0.0007846591602755354
기타의사업,20~29세,여자,경기,100~299인,0.002187481271247537
기타의사업,20~29세,여자,경기,10~19인,0.0006495580861403945
기타의사업,20~29세,여자,경기,20~49인,0.0007174654246024284
기타의사업,20~29세,여자,경기,300~499인,0.0019459347097096876
기타의사업,20~29세,여자,경기,500~999인,0.002254756349434663
기타의사업,20~29세,여자,경기,50~99인,0.002246348313369803
기타의사업,20~29세,여자,경기,5~9인,0.0008779688076224095
기타의사업,20~29세,여자,경기,5인 미만,0.003513727242366257
기타의사업,20~29세,여자,경남,"1,000인 이상",8.908652931381102e-05
기타의사업,20~29세,여자,경남,100~299인,0.0003155516138720372
기타의사업,20~29세,여자,경남,10~19인,8.91766452092085e-05
기타의사업,20~29세,여자,경남,20~49인,0.0001309451529336868
기타의사업,20~29세,여자,경남,300~499인,0.000242159085329604
기타의사업,20~29세,여자,경남,500~999인,0.000209122079459488
기타의사업,20~29세,여자,경남,50~99인,0.00040068884795498754
기타의사업,20~29세,여자,경남,5~9인,0.00011393277473734418
기타의사업,20~29세,여자,경남,5인 미만,0.0006302692992017039
기타의사업,20~29세,여자,경북,"1,000인 이상",6.762595216466759e-05
기타의사업,20~29세,여자,경북,100~299인,0.00026325587459369955
기타의사업,20~29세,여자,경북,10~19인,7.488237540067024e-05
기타의사업,20~29세,여자,경북,20~49인,0.00011074385618361044
기타의사업,20~29세,여자,경북,300~499인,0.00020749978788409953
기타의사업,20~29세,여자,경북,500~999인,0.00029406720481447524
기타의사업,20~29세,여자,경북,50~99인,0.0003046165194949879
기타의사업,20~29세,여자,경북,5~9인,8.810825272196464e-05
기타의사업,20~29세,여자,경북,5인 미만,0.0005129088654326969
기타의사업,20~29세,여자,광주,"1,000인 이상",4.34340309382866e-05
기타의사업,20~29세,여자,광주,100~299인,0.00025079607501583715
기타의사업,20~29세,여자,광주,10~19인,5.661969234172262e-05
기타의사업,20~29세,여자,광주,20~49인,6.539208024219422e-05
기타의사업,20~29세,여자,광주,300~499인,0.00018997892338818147
기타의사업,20~29세,여자,광주,500~999인,0.00013239521441297465
기타의사업,20~29세,여자,광주,50~99인,0.00022493232549426772
기타의사업,20~29세,여자,광주,5~9인,7.484780123671647e-05
기타의사업,20~29세,여자,광주,5인 미만,0.0003259262239323339
기타의사업,20~29세,여자,대구,"1,000인 이상",8.190752038964925e-05
기타의사업,20~29세,여자,대구,100~299인,0.0003635529922346934
기타의사업,20~29세,여자,대구,10~19인,9.808890186854084e-05
기타의사업,20~29세,여자,대구,20~49인,0.00011004264727889136
기타의사업,20~29세,여자,대구,300~499인,0.0002707183807039543
기타의사업,20~29세,여자,대구,500~999인,0.00018769206575609704
기타의사업,20~29세,여자,대구,50~99인,0.0003617551198616237
기타의사업,20~29세,여자,대구,5~9인,0.00012381681279719612
기타의사업,20~29세,여자,대구,5인 미만,0.0005706700167169066
기타의사업,20~29세,여자,대전,"1,000인 이상",0.00010307617959667287
기타의사업,20~29세,여자,대전,100~299인,0.0003087582150990785
기타의사업,20~29세,여자,대전,10~19인,6.72755846194652e-05
기타의사업,20~29세,여자,대전,20~49인,7.830268789965407e-05
기타의사업,20~29세,여자,대전,300~499인,0.00031425784101994376
기타의사업,20~29세,여자,대전,500~999인,0.000493716072713663
기타의사업,20~29세,여자,대전,50~99인,0.00027336561976682415
기타의사업,20~29세,여자,대전,5~9인,9.019563014354042e-05
기타의사업,20~29세,여자,대전,5인 미만,0.0003678197108596238
기타의사업,20~29세,여자,부산,"1,000인 이상",0.00011288519709266969
기타의사업,20~29세,여자,부산,100~299인,0.0005570139111046199
기타의사업,20~29세,여자,부산,10~19인,0.00014291282096906275
기타의사업,20~29세,여자,부산,20~49인,0.00016161830412476304
기타의사업,20~29세,여자,부산,300~499인,0.00043961930506908683
기타의사업,20~29세,여자,부산,500~999인,0.0006800725429157772
기타의사업,20~29세,여자,부산,50~99인,0.0005971434603176966
기타의사업,20~29세,여자,부산,5~9인,0.00019669094543657843
기타의사업,20~29세,여자,부산,5인 미만,0.0008420222120628762
기타의사업,20~29세,여자,서울,"1,000인 이상",0.0015183995838938666
기타의사업,20~29세,여자,서울,100~299인,0.0031232551705305195
기타의사업,20~29세,여자,서울,10~19인,0.0005652459837354635
기타의사업,20~29세,여자,서울,20~49인,0.0006484831952089252
기타의사업,20~29세,여자,서울,300~499인,0.0031637397938518884
기타의사업,20~29세,여자,서울,500~999인,0.0037599582268217696
기타의사업,20~29세,여자,서울,50~99인,0.0022362263452473463
기타의사업,20~29세,여자,서울,5~9인,0.0006659891080975271
기타의사업,20~29세,여자,서울,5인 미만,0.0023430490213865547
기타의사업,20~29세,여자,세종,"1,000인 이상",2.4633208379313837e-05
기타의사업,20~29세,여자,세종,100~299인,7.418241699999733e-05
기타의사업,20~29세,여자,세종,10~19인,1.478574113060504e-05
기타의사업,20~29세,여자,세종,20~49인,1.8105056277686884e-05
기타의사업,20~29세,여자,세종,300~499인,7.146296151330923e-05
기타의사업,20~29세,여자,세종,500~999인,0.00015235960418536837
기타의사업,20~29세,여자,세종,50~99인,5.800489960699247e-05
기타의사업,20~29세,여자,세종,5~9인,1.966265923005019e-05
기타의사업,20~29세,여자,세종,5인 미만,7.801800735599777e-05
기타의사업,20~29세,여자,울산,"1,000인 이상",1.0305946750412429e-05
기타의사업,20~29세,여자,울산,100~299인,0.00010286502589721222
기타의사업,20~29세,여자,울산,10~19인,2.7862883458708023e-05
기타의사업,20~29세,여자,울산,20~49인,3.404133202151707e-05
기타의사업,20~29세,여자,울산,300~499인,5.9711281803961444e-05
기타의사업,20~29세,여자,울산,500~999인,0.00012936832247931903
기타의사업,20~29세,여자,울산,50~99인,0.00012806464592423576
기타의사업,20~29세,여자,울산,5~9인,3.728909494815127e-05
기타의사업,20~29세,여자,울산,5인 미만,0.00017317763787010043
기타의사업,20~29세,여자,인천,"1,000인 이상",0.0001635162220789501
기타의사업,20~29세,여자,인천,100~299인,0.000444138276649035
기타의사업,20~29세,여자,인천,10~19인,0.00013090578974347757
기타의사업,20~29세,여자,인천,20~49인,0.00015256901992523295
기타의사업,20~29세,여자,인천,300~499인,0.0002922964438678665
기타의사업,20~29세,여자,인천,500~999인,0.0004408557682133714
기타의사업,20~29세,여자,인천,50~99인,0.0004732055177544897
기타의사업,20~29세,여자,인천,5~9인,0.0001722942330925381
기타의사업,20~29세,여자,인천,5인 미만,0.0007297459539531667
기타의사업,20~29세,여자,전남,"1,000인 이상",2.0336858386138197e-05
기타의사업,20~29세,여자,전남,100~299인,0.00025725421479941507
기타의사업,20~29세,여자,전남,10~19인,5.5784794455902e-05
기타의사업,20~29세,여자,전남,20~49인,8.442208954454706e-05
기타의사업,20~29세,여자,전남,300~499인,0.00015771949301588678
기타의사업,20~29세,여자,전남,500~999인,0.00023347515807289697
기타의사업,20~29세,여자,전남,50~99인,0.00023218792036750618
기타의사업,20~29세,여자,전남,5~9인,6.735729408677536e-05
기타의사업,20~29세,여자,전남,5인 미만,0.0003625502257682226
기타의사업,20~29세,여자,전북,"1,000인 이상",5.775216487433562e-05
기타의사업,20~29세,여자,전북,100~299인,0.00019722262791712603
기타의사업,20~29세,여자,전북,10~19인,6.21396261480434e-05
기타의사업,20~29세,여자,전북,20~49인,8.14894760933479e-05
기타의사업,20~29세,여자,전북,300~499인,0.00011878590832975712
기타의사업,20~29세,여자,전북,500~999인,0.0002017008342041363
기타의사업,20~29세,여자,전북,50~99인,0.0002216834038328816
기타의사업,20~29세,여자,전북,5~9인,7.249179402692244e-05
기타의사업,20~29세,여자,전북,5인 미만,0.00037915866023692957
기타의사업,20~29세,여자,제주,"1,000인 이상",4.3902557299646746e-05
기타의사업,20~29세,여자,제주,100~299인,0.0001224275585312865
기타의사업,20~29세,여자,제주,10~19인,3.3559547853573564e-05
기타의사업,20~29세,여자,제주,20~49인,4.0337069523887885e-05
기타의사업,20~29세,여자,제주,300~499인,5.1645642037561236e-05
기타의사업,20~29세,여자,제주,500~999인,2.4967571893054868e-05
기타의사업,20~29세,여자,제주,50~99인,0.00011944738200198671
기타의사업,20~29세,여자,제주,5~9인,4.6151072779150415e-05
기타의사업,20~29세,여자,제주,5인 미만,0.0002308849176043056
기타의사업,20~29세,여자,충남,"1,000인 이상",8.32287139004612e-05
기타의사업,20~29세,여자,충남,100~299인,0.00030206100055652494
기타의사업,20~29세,여자,충남,10~19인,8.519505772857344e-05
기타의사업,20~29세,여자,충남,20~49인,0.00011388944061718596
기타의사업,20~29세,여자,충남,300~499인,0.00019924531693534182
기타의사업,20~29세,여자,충남,500~999인,0.0003177492595543109
기타의사업,20~29세,여자,충남,50~99인,0.0003482406284316012
기타의사업,20~29세,여자,충남,5~9인,0.00011363696522172051
기타의사업,20~29세,여자,충남,5인 미만,0.0005901154780931445
기타의사업,20~29세,여자,충북,"1,000인 이상",6.537813159981068e-05
기타의사업,20~29세,여자,충북,100~299인,0.0002574260271049091
기타의사업,20~29세,여자,충북,10~19인,7.326311682337787e-05
기타의사업,20~29세,여자,충북,20~49인,9.281261327344141e-05
기타의사업,20~29세,여자,충북,300~499인,0.00021612294266253865
기타의사업,20~29세,여자,충북,500~999인,0.00029559816126516864
기타의사업,20~29세,여자,충북,50~99인,0.00030159364259292663
기타의사업,20~29세,여자,충북,5~9인,8.564714859445058e-05
기타의사업,20~29세,여자,충북,5인 미만,0.00043939310331273787
기타의사업,30~39세,남자,강원,"1,000인 이상",2.5393212303348928e-05
기타의사업,30~39세,남자,강원,100~299인,0.00018851076915533493
기타의사업,30~39세,남자,강원,10~19인,8.269991578138966e-05
기타의사업,30~39세,남자,강원,20~49인,0.00011142223021931992
기타의사업,30~39세,남자,강원,300~499인,8.626128202425082e-05
기타의사업,30~39세,남자,강원,500~999인,0.00018003904014085348
기타의사업,30~39세,남자,강원,50~99인,0.0002079512036248066
기타의사업,30~39세,남자,강원,5~9인,0.0001049929426050453
기타의사업,30~39세,남자,강원,5인 미만,0.0004878883673485819
기타의사업,30~39세,남자,경기,"1,000인 이상",0.00031610021194029917
기타의사업,30~39세,남자,경기,100~299인,0.001781480259608998
기타의사업,30~39세,남자,경기,10~19인,0.0008338661391700982
기타의사업,30~39세,남자,경기,20~49인,0.0009210417611088802
기타의사업,30~39세,남자,경기,300~499인,0.001175373583147645
기타의사업,30~39세,남자,경기,500~999인,0.001361906458801643
기타의사업,30~39세,남자,경기,50~99인,0.001829421457945558
기타의사업,30~39세,남자,경기,5~9인,0.001127086977354074
기타의사업,30~39세,남자,경기,5인 미만,0.004064330868242662
기타의사업,30~39세,남자,경남,"1,000인 이상",3.9314418170526936e-05
기타의사업,30~39세,남자,경남,100~299인,0.0002815160445409813
기타의사업,30~39세,남자,경남,10~19인,0.0001254080892010348
기타의사업,30~39세,남자,경남,20~49인,0.00018414666060856958
기타의사업,30~39세,남자,경남,300~499인,0.00016023024753410763
기타의사업,30~39세,남자,경남,500~999인,0.00013837053650509796
기타의사업,30~39세,남자,경남,50~99인,0.00035747033007954695
기타의사업,30~39세,남자,경남,5~9인,0.0001602223490653006
기타의사업,30~39세,남자,경남,5인 미만,0.0007986256192644088
기타의사업,30~39세,남자,경북,"1,000인 이상",2.957938013429966e-05
기타의사업,30~39세,남자,경북,100~299인,0.00023278054471674
기타의사업,30~39세,남자,경북,10~19인,0.00010437341553282314
기타의사업,30~39세,남자,경북,20~49인,0.00015435827799682402
기타의사업,30~39세,남자,경북,300~499인,0.00013608092599233369
기타의사업,30~39세,남자,경북,500~999인,0.00019285290815565935
기타의사업,30~39세,남자,경북,50~99인,0.0002693531509874153
기타의사업,30~39세,남자,경북,5~9인,0.00012280806029476345
기타의사업,30~39세,남자,경북,5인 미만,0.0006441591104381332
기타의사업,30~39세,남자,광주,"1,000인 이상",1.9604576748431573e-05
기타의사업,30~39세,남자,광주,100~299인,0.00022884477591240214
기타의사업,30~39세,남자,광주,10~19인,8.143844016011848e-05
기타의사업,30~39세,남자,광주,20~49인,9.405612770921642e-05
기타의사업,30~39세,남자,광주,300~499인,0.00012856912240049703
기타의사업,30~39세,남자,광주,500~999인,8.959907880055258e-05
기타의사업,30~39세,남자,광주,50~99인,0.00020524478949656856
기타의사업,30~39세,남자,광주,5~9인,0.00010765668144828569
기타의사업,30~39세,남자,광주,5인 미만,0.00042240000172380916
기타의사업,30~39세,남자,대구,"1,000인 이상",3.32620362962982e-05
기타의사업,30~39세,남자,대구,100~299인,0.00029845970892078454
기타의사업,30~39세,남자,대구,10~19인,0.00012693445843008503
기타의사업,30~39세,남자,대구,20~49인,0.00014240350916843965
기타의사업,30~39세,남자,대구,300~499인,0.0001648339709736899
기타의사업,30~39세,남자,대구,500~999인,0.00011428122626318767
기타의사업,30~39세,남자,대구,50~99인,0.00029698374124453294
기타의사업,30~39세,남자,대구,5~9인,0.0001602283212224637
기타의사업,30~39세,남자,대구,5인 미만,0.0006654070250594957
