산업,연령,성별,시도,규모,발생형태,P_FL_given_accident
기타의사업,60세이상,여,경기,5인 미만,사업장외교통사고,2.7543960160416022e-05
기타의사업,60세이상,여,경기,5인 미만,업무상질병,0.00027360333759346585
기타의사업,60세이상,여,경기,5인 미만,이상온도물체접촉,0.00042693138248644835
기타의사업,60세이상,여,경기,5인 미만,절단베임찔림,0.00030665608978596505
기타의사업,60세이상,여,경기,5인 미만,체육행사,8.263188048124807e-06
기타의사업,60세이상,여,경기,5인 미만,폭력행위,1.4690112085555213e-05
기타의사업,60세이상,여,경기,5인 미만,화재,4.590660026736004e-06
기타의사업,60세이상,여,경기,5인 미만,화학물질누출접촉,5.5087920320832045e-06
기타의사업,60세이상,여,경남,"1,000인 이상",끼임,9.181320053472008e-07
기타의사업,60세이상,여,경남,"1,000인 이상",넘어짐,4.590660026736004e-06
기타의사업,60세이상,여,경남,"1,000인 이상",동물상해,9.181320053472008e-07
기타의사업,60세이상,여,경남,"1,000인 이상",떨어짐,9.181320053472008e-07
기타의사업,60세이상,여,경남,"1,000인 이상",물체에맞음,9.181320053472008e-07
기타의사업,60세이상,여,경남,"1,000인 이상",부딪힘,1.8362640106944016e-06
기타의사업,60세이상,여,경남,"1,000인 이상",업무상질병,9.181320053472008e-07
기타의사업,60세이상,여,경남,"1,000인 이상",절단베임찔림,9.181320053472008e-07
기타의사업,60세이상,여,경남,100~299인,깔림.뒤집힘,6.4269240374304055e-06
기타의사업,60세이상,여,경남,100~299인,끼임,1.193571606951361e-05
기타의사업,60세이상,여,경남,100~299인,넘어짐,0.00015516430890367692
기타의사업,60세이상,여,경남,100~299인,떨어짐,9.181320053472009e-06
기타의사업,60세이상,여,경남,100~299인,무너짐,9.181320053472008e-07
기타의사업,60세이상,여,경남,100~299인,물체에맞음,5.5087920320832045e-06
기타의사업,60세이상,여,경남,100~299인,부딪힘,2.295330013368002e-05
기타의사업,60세이상,여,경남,100~299인,불균형및무리한동작,1.5608244090902415e-05
기타의사업,60세이상,여,경남,100~299인,사업장외교통사고,9.181320053472009e-06
기타의사업,60세이상,여,경남,100~299인,업무상질병,4.0397808235276835e-05
기타의사업,60세이상,여,경남,100~299인,이상온도물체접촉,9.181320053472009e-06
기타의사업,60세이상,여,경남,100~299인,절단베임찔림,2.7543960160416022e-06
기타의사업,60세이상,여,경남,100~299인,체육행사,2.7543960160416022e-06
기타의사업,60세이상,여,경남,100~299인,폭력행위,1.8362640106944016e-06
기타의사업,60세이상,여,경남,100~299인,화재,4.590660026736004e-06
기타의사업,60세이상,여,경남,10~19인,깔림.뒤집힘,3.6725280213888033e-06
기타의사업,60세이상,여,경남,10~19인,끼임,1.7444508101596815e-05
기타의사업,60세이상,여,경남,10~19인,넘어짐,0.0003296093899196451
기타의사업,60세이상,여,경남,10~19인,동물상해,2.7543960160416022e-06
기타의사업,60세이상,여,경남,10~19인,떨어짐,1.3771980080208011e-05
기타의사업,60세이상,여,경남,10~19인,물체에맞음,2.0198904117638417e-05
기타의사업,60세이상,여,경남,10~19인,부딪힘,3.213462018715203e-05
기타의사업,60세이상,여,경남,10~19인,불균형및무리한동작,3.0298356176457628e-05
기타의사업,60세이상,여,경남,10~19인,사업장외교통사고,1.0099452058819209e-05
기타의사업,60세이상,여,경남,10~19인,업무상질병,4.0397808235276835e-05
기타의사업,60세이상,여,경남,10~19인,이상온도물체접촉,2.7543960160416022e-05
기타의사업,60세이상,여,경남,10~19인,절단베임찔림,1.7444508101596815e-05
기타의사업,60세이상,여,경남,10~19인,체육행사,2.7543960160416022e-06
기타의사업,60세이상,여,경남,10~19인,폭력행위,3.6725280213888033e-06
기타의사업,60세이상,여,경남,20~49인,기타,9.181320053472008e-07
기타의사업,60세이상,여,경남,20~49인,깔림.뒤집힘,8.263188048124807e-06
기타의사업,60세이상,여,경남,20~49인,끼임,1.9280772112291216e-05
기타의사업,60세이상,여,경남,20~49인,넘어짐,0.00043886709855596196
기타의사업,60세이상,여,경남,20~49인,동물상해,9.181320053472008e-07
기타의사업,60세이상,여,경남,20~49인,떨어짐,2.478956414437442e-05
기타의사업,60세이상,여,경남,20~49인,무너짐,9.181320053472008e-07
기타의사업,60세이상,여,경남,20~49인,물체에맞음,1.193571606951361e-05
기타의사업,60세이상,여,경남,20~49인,부딪힘,3.6725280213888034e-05
기타의사업,60세이상,여,경남,20~49인,불균형및무리한동작,5.0497260294096045e-05
기타의사업,60세이상,여,경남,20~49인,사업장외교통사고,2.6625828155068824e-05
기타의사업,60세이상,여,경남,20~49인,업무상질병,0.00010191265259353929
기타의사업,60세이상,여,경남,20~49인,이상온도물체접촉,4.4070336256665636e-05
기타의사업,60세이상,여,경남,20~49인,절단베임찔림,1.8362640106944017e-05
기타의사업,60세이상,여,경남,20~49인,체육행사,2.7543960160416022e-06
기타의사업,60세이상,여,경남,20~49인,폭력행위,6.4269240374304055e-06
기타의사업,60세이상,여,경남,20~49인,화재,7.3450560427776065e-06
기타의사업,60세이상,여,경남,20~49인,화학물질누출접촉,9.181320053472008e-07
기타의사업,60세이상,여,경남,300~499인,끼임,1.8362640106944016e-06
기타의사업,60세이상,여,경남,300~499인,넘어짐,3.9479676229929636e-05
기타의사업,60세이상,여,경남,300~499인,떨어짐,1.8362640106944016e-06
기타의사업,60세이상,여,경남,300~499인,물체에맞음,1.8362640106944016e-06
기타의사업,60세이상,여,경남,300~499인,부딪힘,3.6725280213888033e-06
기타의사업,60세이상,여,경남,300~499인,불균형및무리한동작,4.590660026736004e-06
기타의사업,60세이상,여,경남,300~499인,사업장외교통사고,9.181320053472008e-07
기타의사업,60세이상,여,경남,300~499인,업무상질병,1.5608244090902415e-05
기타의사업,60세이상,여,경남,300~499인,이상온도물체접촉,2.7543960160416022e-06
기타의사업,60세이상,여,경남,300~499인,절단베임찔림,9.181320053472008e-07
기타의사업,60세이상,여,경남,300~499인,화학물질누출접촉,9.181320053472008e-07
기타의사업,60세이상,여,경남,500~999인,깔림.뒤집힘,9.181320053472008e-07
기타의사업,60세이상,여,경남,500~999인,끼임,9.181320053472008e-07
기타의사업,60세이상,여,경남,500~999인,넘어짐,1.2853848074860811e-05
기타의사업,60세이상,여,경남,500~999인,동물상해,9.181320053472008e-07
기타의사업,60세이상,여,경남,500~999인,떨어짐,9.181320053472008e-07
기타의사업,60세이상,여,경남,500~999인,업무상질병,1.8362640106944016e-06
기타의사업,60세이상,여,경남,500~999인,절단베임찔림,9.181320053472008e-07
기타의사업,60세이상,여,경남,50~99인,감전,9.181320053472008e-07
기타의사업,60세이상,여,경남,50~99인,깔림.뒤집힘,4.590660026736004e-06
기타의사업,60세이상,여,경남,50~99인,끼임,1.4690112085555213e-05
기타의사업,60세이상,여,경남,50~99인,넘어짐,0.0002322873973528418
기타의사업,60세이상,여,경남,50~99인,동물상해,9.181320053472008e-07
기타의사업,60세이상,여,경남,50~99인,떨어짐,2.295330013368002e-05
기타의사업,60세이상,여,경남,50~99인,물체에맞음,1.0099452058819209e-05
기타의사업,60세이상,여,경남,50~99인,부딪힘,2.478956414437442e-05
기타의사업,60세이상,여,경남,50~99인,불균형및무리한동작,2.111703612298562e-05
기타의사업,60세이상,여,경남,50~99인,빠짐익사,9.181320053472008e-07
기타의사업,60세이상,여,경남,50~99인,사업장외교통사고,1.2853848074860811e-05
기타의사업,60세이상,여,경남,50~99인,업무상질병,5.0497260294096045e-05
기타의사업,60세이상,여,경남,50~99인,이상온도물체접촉,2.5707696149721622e-05
기타의사업,60세이상,여,경남,50~99인,절단베임찔림,5.5087920320832045e-06
기타의사업,60세이상,여,경남,50~99인,체육행사,2.7543960160416022e-06
기타의사업,60세이상,여,경남,50~99인,폭력행위,2.7543960160416022e-06
기타의사업,60세이상,여,경남,50~99인,폭발파열,9.181320053472008e-07
기타의사업,60세이상,여,경남,50~99인,화재,5.5087920320832045e-06
기타의사업,60세이상,여,경남,5~9인,깔림.뒤집힘,2.7543960160416022e-06
기타의사업,60세이상,여,경남,5~9인,끼임,1.6526376096249613e-05
기타의사업,60세이상,여,경남,5~9인,넘어짐,0.00029563850572179867
기타의사업,60세이상,여,경남,5~9인,떨어짐,1.3771980080208011e-05
기타의사업,60세이상,여,경남,5~9인,물체에맞음,8.263188048124807e-06
기타의사업,60세이상,여,경남,5~9인,부딪힘,2.6625828155068824e-05
기타의사업,60세이상,여,경남,5~9인,불균형및무리한동작,2.6625828155068824e-05
기타의사업,60세이상,여,경남,5~9인,사업장외교통사고,2.7543960160416022e-06
기타의사업,60세이상,여,경남,5~9인,업무상질병,4.590660026736004e-05
기타의사업,60세이상,여,경남,5~9인,이상온도물체접촉,4.223407224597124e-05
기타의사업,60세이상,여,경남,5~9인,절단베임찔림,2.2035168128332818e-05
기타의사업,60세이상,여,경남,5~9인,폭력행위,9.181320053472008e-07
기타의사업,60세이상,여,경남,5~9인,화재,1.8362640106944016e-06
기타의사업,60세이상,여,경남,5~9인,화학물질누출접촉,1.8362640106944016e-06
기타의사업,60세이상,여,경남,5인 미만,깔림.뒤집힘,3.6725280213888033e-06
기타의사업,60세이상,여,경남,5인 미만,끼임,4.774286427805444e-05
기타의사업,60세이상,여,경남,5인 미만,넘어짐,0.0005940314074596389
기타의사업,60세이상,여,경남,5인 미만,동물상해,5.5087920320832045e-06
기타의사업,60세이상,여,경남,5인 미만,떨어짐,5.692418433152645e-05
기타의사업,60세이상,여,경남,5인 미만,무너짐,9.181320053472008e-07
기타의사업,60세이상,여,경남,5인 미만,물체에맞음,2.387143213902722e-05
기타의사업,60세이상,여,경남,5인 미만,부딪힘,3.305275219249923e-05
기타의사업,60세이상,여,경남,5인 미만,불균형및무리한동작,5.1415392299443244e-05
기타의사업,60세이상,여,경남,5인 미만,사업장외교통사고,1.0099452058819209e-05
기타의사업,60세이상,여,경남,5인 미만,업무상질병,8.446814449194248e-05
기타의사업,60세이상,여,경남,5인 미만,이상온도물체접촉,9.732199256680328e-05
기타의사업,60세이상,여,경남,5인 미만,절단베임찔림,5.233352430479044e-05
기타의사업,60세이상,여,경남,5인 미만,체육행사,1.8362640106944016e-06
기타의사업,60세이상,여,경남,5인 미만,폭력행위,1.8362640106944016e-06
기타의사업,60세이상,여,경남,5인 미만,화재,1.8362640106944016e-06
기타의사업,60세이상,여,경남,5인 미만,화학물질누출접촉,1.8362640106944016e-06
기타의사업,60세이상,여,경북,"1,000인 이상",끼임,9.181320053472008e-07
기타의사업,60세이상,여,경북,"1,000인 이상",넘어짐,6.4269240374304055e-06
기타의사업,60세이상,여,경북,"1,000인 이상",부딪힘,1.8362640106944016e-06
기타의사업,60세이상,여,경북,"1,000인 이상",업무상질병,9.181320053472008e-07
기타의사업,60세이상,여,경북,"1,000인 이상",절단베임찔림,1.8362640106944016e-06
기타의사업,60세이상,여,경북,100~299인,끼임,9.181320053472009e-06
기타의사업,60세이상,여,경북,100~299인,넘어짐,8.905880451867848e-05
기타의사업,60세이상,여,경북,100~299인,동물상해,9.181320053472008e-07
기타의사업,60세이상,여,경북,100~299인,떨어짐,3.6725280213888033e-06
기타의사업,60세이상,여,경북,100~299인,물체에맞음,5.5087920320832045e-06
기타의사업,60세이상,여,경북,100~299인,부딪힘,1.6526376096249613e-05
기타의사업,60세이상,여,경북,100~299인,불균형및무리한동작,1.9280772112291216e-05
기타의사업,60세이상,여,경북,100~299인,사업장외교통사고,4.590660026736004e-06
기타의사업,60세이상,여,경북,100~299인,업무상질병,2.295330013368002e-05
기타의사업,60세이상,여,경북,100~299인,이상온도물체접촉,4.590660026736004e-06
기타의사업,60세이상,여,경북,100~299인,절단베임찔림,4.590660026736004e-06
기타의사업,60세이상,여,경북,100~299인,체육행사,1.8362640106944016e-06
기타의사업,60세이상,여,경북,100~299인,폭력행위,3.6725280213888033e-06
기타의사업,60세이상,여,경북,10~19인,깔림.뒤집힘,4.590660026736004e-06
기타의사업,60세이상,여,경북,10~19인,끼임,1.2853848074860811e-05
기타의사업,60세이상,여,경북,10~19인,넘어짐,0.0002276967373261058
기타의사업,60세이상,여,경북,10~19인,동물상해,2.7543960160416022e-06
기타의사업,60세이상,여,경북,10~19인,떨어짐,2.295330013368002e-05
기타의사업,60세이상,여,경북,10~19인,물체에맞음,2.7543960160416022e-06
기타의사업,60세이상,여,경북,10~19인,부딪힘,2.111703612298562e-05
기타의사업,60세이상,여,경북,10~19인,불균형및무리한동작,1.4690112085555213e-05
기타의사업,60세이상,여,경북,10~19인,사업장외교통사고,1.0099452058819209e-05
기타의사업,60세이상,여,경북,10~19인,업무상질병,3.856154422458243e-05
기타의사업,60세이상,여,경북,10~19인,이상온도물체접촉,1.3771980080208011e-05
기타의사업,60세이상,여,경북,10~19인,절단베임찔림,1.0099452058819209e-05
기타의사업,60세이상,여,경북,10~19인,체육행사,9.181320053472008e-07
기타의사업,60세이상,여,경북,10~19인,폭력행위,1.8362640106944016e-06
기타의사업,60세이상,여,경북,20~49인,깔림.뒤집힘,5.5087920320832045e-06
기타의사업,60세이상,여,경북,20~49인,끼임,1.7444508101596815e-05
